Age,Gender,Daily Social Media Usage(hours),Number of Social Media Platforms,Frequency of Posts,Frequency of Checking Notifications,Self Reported Addiction Score,Cyberbullying Experience,Self Esteem Score,Sleep Quality,Anxiety Score,Social Media Fatigue Score,Mental Health Status
18,Male,5,2,Never,Occasionally,10,1,6,5,5,5,Fair
50,Female,5,1,Often,Frequently,10,0,5,1,5,6,Poor
22,Female,5,4,Never,Frequently,10,0,5,,5,5,Fair
22,Other,5,1,Sometimes,Occasionally,10,0,6,4,5,5,Fair
30,Male,5,3,Rarely,Occasionally,10,0,6,5,5,5,Fair
18,Other,5,2,Rarely,Frequently,10,0,4,8,5,6,Fair
35,Male,5,1,Rarely,Occasionally,10,0,5,6,5,6,Fair
18,Female,5,3,Sometimes,Occasionally,10,0,7,6,5,4,Fair
25,Male,5,4,Sometimes,Frequently,10,0,6,8,5,5,Good
22,Female,5,1,Sometimes,Occasionally,10,1,4,5,5,7,Fair
40,Male,5,4,Rarely,Occasionally,10,1,5,10,5,7,Good
22,Male,5,5,Sometimes,Frequently,10,1,7,7,5,6,Good
30,Female,5,4,Rarely,Rarely,10,0,6,6,5,7,Fair
22,Male,5,4,Rarely,Frequently,10,0,5,3,5,4,Good
30,Female,5,2,Often,Rarely,10,0,5,9,5,6,Good
40,Male,5,2,Rarely,Occasionally,10,0,6,2,5,4,Poor
45,Male,5,2,Sometimes,Rarely,10,0,6,4,5,5,Fair
18,Male,5,3,Rarely,Rarely,10,1,5,2,5,5,Poor
25,Female,5,4,Sometimes,Frequently,10,1,6,2,5,6,Poor
25,Female,5,3,Sometimes,Rarely,10,0,4,6,5,6,Fair
25,Male,5,1,Never,Rarely,10,0,4,3,5,8,Poor
25,Female,5,2,Rarely,Occasionally,10,0,4,1,5,5,Poor
25,Other,5,2,Rarely,Occasionally,10,1,,4,5,6,Fair
25,Female,5,3,Rarely,Occasionally,10,0,6,1,5,6,Poor
18,Male,5,2,Often,Occasionally,10,0,7,6,5,5,Fair
16,Male,5,1,Sometimes,Rarely,10,0,4,7,5,5,Fair
30,Male,5,5,Rarely,Occasionally,10,0,3,4,5,7,Poor
35,Male,5,1,Sometimes,Occasionally,10,0,4,5,5,4,Fair
35,Male,5,3,Sometimes,Frequently,10,1,4,5,5,6,Fair
22,Male,5,5,Often,Frequently,10,0,4,10,5,5,Good
30,Male,5,2,Sometimes,Frequently,10,1,5,5,5,5,Fair
40,Female,5,1,Rarely,Frequently,10,0,5,5,5,5,Fair
45,Female,5,1,Rarely,Rarely,10,0,4,4,5,4,Poor
25,Female,5,1,Rarely,Occasionally,10,0,4,3,5,5,Poor
18,Male,5,1,Often,Frequently,10,0,5,8,5,5,Fair
30,Female,5,2,Rarely,Frequently,10,0,5,7,5,3,Fair
30,Female,5,1,Sometimes,Frequently,10,0,4,5,5,6,Fair
40,Male,5,6,Sometimes,Occasionally,10,0,8,5,5,6,Fair
45,Female,5,3,Never,Occasionally,10,1,7,6,5,5,Fair
22,Male,5,3,Rarely,Occasionally,10,0,5,4,5,6,Fair
22,Female,5,3,Sometimes,Occasionally,10,0,4,8,5,6,Fair
30,Male,5,1,Rarely,Occasionally,10,0,4,7,5,7,Fair
30,Male,5,2,Sometimes,Occasionally,10,0,8,4,5,6,Fair
25,Female,5,3,Sometimes,Frequently,10,0,4,6,5,4,Fair
30,Female,5,6,Sometimes,Rarely,10,0,,4,5,5,Poor
35,Male,5,2,Always,Occasionally,10,1,5,3,5,6,Poor
45,Male,5,3,Rarely,Frequently,10,0,6,6,5,6,Fair
25,Female,5,2,Sometimes,Occasionally,10,0,5,5,5,3,Fair
30,Female,5,5,Often,Rarely,10,1,5,8,5,5,Fair
30,Female,5,3,Sometimes,Rarely,10,0,5,5,5,5,Fair
22,Female,5,3,Sometimes,Occasionally,10,0,6,5,5,5,Fair
30,Male,5,2,Rarely,Rarely,10,0,5,3,5,6,Poor
22,Female,5,3,Rarely,Occasionally,10,0,4,5,5,4,Fair
22,Female,5,1,Sometimes,Frequently,10,0,5,5,5,6,Fair
18,Female,5,3,Rarely,Occasionally,10,0,5,7,5,6,Fair
45,Female,5,2,Rarely,Occasionally,10,1,5,10,5,5,Good
30,Male,5,2,Often,Occasionally,10,0,6,4,5,5,Fair
30,Female,5,2,Often,Frequently,10,0,4,5,5,4,Fair
40,Other,5,5,Sometimes,Frequently,10,0,6,6,5,7,Fair
22,Male,5,3,Rarely,Rarely,10,0,7,9,5,5,Good
30,Male,5,6,Sometimes,Occasionally,10,0,3,2,5,4,Poor
22,Male,5,3,Rarely,Occasionally,10,0,5,5,5,2,Fair
30,Male,5,2,Rarely,Occasionally,10,0,6,7,5,5,Fair
30,Male,5,5,Sometimes,Occasionally,10,0,5,6,5,5,Fair
50,Female,5,2,Sometimes,Rarely,10,0,5,7,5,6,Fair
25,Female,5,3,Sometimes,Frequently,10,0,4,1,5,5,Poor
18,Male,5,3,Rarely,Frequently,10,0,5,5,5,5,Fair
30,Female,5,2,Sometimes,Rarely,10,0,4,6,5,6,Fair
25,Male,5,2,Rarely,Occasionally,10,0,4,4,5,6,Poor
16,Male,5,3,Often,Frequently,10,0,6,6,5,6,Fair
22,Female,5,1,Never,Rarely,10,0,4,8,5,3,Fair
22,Male,5,3,Often,Frequently,10,0,4,,5,6,Good
35,Female,5,1,Sometimes,Occasionally,10,0,4,4,5,6,Poor
30,Male,5,1,Often,Occasionally,10,0,5,5,5,7,Fair
35,Female,5,2,Sometimes,Rarely,10,0,5,6,5,5,Fair
30,Male,5,4,Never,Occasionally,10,0,5,4,5,5,Fair
30,Male,5,3,Sometimes,Frequently,10,1,5,7,5,6,Fair
22,Female,5,3,Sometimes,Rarely,10,1,6,5,5,6,Fair
35,Male,5,3,Sometimes,Occasionally,10,0,,7,5,5,Fair
18,Male,5,6,Never,Occasionally,10,0,4,1,5,7,Poor
18,Male,5,1,Always,Frequently,,0,6,5,5,6,Fair
40,Male,5,3,Sometimes,Rarely,,1,4,7,5,5,Fair
45,Female,5,2,Sometimes,Occasionally,6,0,4,5,6,6,Poor
45,Male,5,1,Often,Frequently,7,0,6,7,6,5,Fair
40,Female,5,5,Sometimes,Occasionally,7,0,5,3,6,6,Poor
45,Male,5,3,Rarely,Frequently,7,1,6,1,6,5,Poor
18,Female,5,1,Sometimes,Occasionally,7,0,6,6,6,5,Fair
25,Male,5,3,Sometimes,Occasionally,7,0,5,3,6,5,Poor
22,Male,5,2,Sometimes,Frequently,7,0,4,7,6,4,Fair
22,Other,5,3,Sometimes,Frequently,7,1,4,7,6,4,Fair
30,Female,5,3,Sometimes,Frequently,7,0,5,2,6,4,Poor
22,Female,5,2,Sometimes,Occasionally,7,0,7,5,6,5,Fair
30,Male,5,3,Sometimes,Frequently,7,0,6,6,6,5,Fair
18,Female,5,4,Sometimes,Frequently,7,0,4,4,6,6,Poor
30,Male,5,4,Rarely,Frequently,7,0,3,3,6,5,Poor
25,Female,5,4,Sometimes,Rarely,7,1,7,5,6,3,Fair
45,Female,5,4,Sometimes,Rarely,7,0,4,6,6,6,Fair
30,Male,5,3,Sometimes,Frequently,7,1,5,6,6,5,Fair
22,Female,5,4,Never,Frequently,7,0,5,10,6,5,Good
25,Female,5,2,Often,,7,0,6,4,6,4,Fair
45,Female,5,5,Rarely,Occasionally,7,1,5,8,6,5,Fair
35,Male,5,2,Sometimes,Frequently,7,1,3,6,6,4,Poor
30,Male,5,6,Rarely,,7,0,5,4,6,5,Poor
30,Male,5,5,Sometimes,Rarely,7,1,5,5,6,6,Fair
25,Male,5,5,Rarely,Frequently,7,0,3,1,6,3,Poor
25,Female,5,6,Rarely,Rarely,7,0,6,5,6,4,Fair
35,Male,5,3,Rarely,Occasionally,8,1,6,5,6,4,Fair
30,Male,5,3,Rarely,Occasionally,8,0,6,1,6,5,Poor
45,Male,5,4,Never,Frequently,8,0,5,6,6,5,Fair
16,Male,5,3,Rarely,Frequently,8,0,4,6,6,6,Fair
18,Female,5,2,Sometimes,Rarely,8,1,6,8,6,5,Fair
30,Male,5,2,Sometimes,Frequently,8,0,6,7,6,8,Fair
25,Male,5,1,Sometimes,Occasionally,8,0,3,10,6,7,Fair
30,Male,5,1,Often,Frequently,8,0,6,8,6,6,Fair
30,Male,5,3,Often,Occasionally,8,0,5,5,6,7,Fair
30,Male,5,4,Rarely,Occasionally,8,0,5,8,6,6,Fair
22,Male,5,2,Sometimes,Occasionally,8,0,5,2,6,6,Poor
30,Other,5,2,Always,Frequently,8,1,6,6,6,4,Fair
22,Female,5,4,Often,Frequently,8,1,6,9,6,6,Good
45,Male,5,5,Rarely,Occasionally,8,1,3,5,6,5,Poor
30,Male,5,3,Sometimes,Occasionally,8,1,4,3,6,6,Poor
35,Male,5,2,Rarely,Frequently,8,0,4,9,6,6,Fair
25,Female,5,2,Rarely,Rarely,8,0,5,6,6,8,Fair
30,Female,5,2,Often,Frequently,8,0,5,4,6,7,Poor
45,Female,5,1,Sometimes,Frequently,8,0,5,7,6,6,Fair
25,Male,5,3,Often,Occasionally,8,0,5,4,6,7,Poor
50,Male,5,4,Often,Frequently,8,0,5,10,6,4,Good
25,Female,5,1,Never,Occasionally,8,0,6,5,6,8,Fair
30,Male,5,6,Sometimes,Rarely,8,0,4,4,6,5,Poor
50,Other,5,1,Rarely,Rarely,8,1,5,5,6,7,Fair
25,Male,5,3,Sometimes,Frequently,8,1,4,5,6,6,Poor
40,Male,5,1,Often,Occasionally,8,0,7,6,6,6,Fair
30,Other,5,3,Sometimes,Frequently,8,0,5,2,6,5,Poor
22,Female,5,3,Rarely,Frequently,8,0,4,9,6,7,Fair
18,Male,5,2,Never,Frequently,8,0,6,3,6,4,Poor
30,Other,5,5,Rarely,Frequently,8,0,7,8,6,6,Good
30,Female,5,2,Often,Occasionally,8,1,6,8,6,4,Fair
30,Female,5,3,Rarely,Frequently,8,0,6,10,6,6,Good
25,Female,5,1,Sometimes,Frequently,8,0,5,5,6,4,Fair
18,Female,5,3,Often,Frequently,8,0,5,6,6,6,Fair
45,Male,5,6,Rarely,Rarely,8,1,5,10,6,6,Good
25,Male,5,3,Often,,8,0,6,7,6,6,Fair
25,Male,5,2,Never,Frequently,8,0,6,5,6,7,Fair
35,Male,5,2,Rarely,Occasionally,8,0,5,5,6,6,Fair
25,Female,5,1,Sometimes,Frequently,8,0,5,9,6,7,Fair
25,Female,5,2,Rarely,Rarely,8,0,5,5,6,5,Fair
22,Male,5,2,Sometimes,Occasionally,8,0,4,3,6,5,Poor
40,Female,5,2,Never,Frequently,8,1,6,10,6,7,Good
18,Female,5,1,Never,Occasionally,8,0,4,4,6,5,Poor
18,Male,5,2,Never,Rarely,8,0,6,2,6,5,Poor
50,Female,5,2,Rarely,Frequently,8,0,7,1,6,4,Poor
25,Female,5,3,Sometimes,Rarely,8,1,,4,6,5,Poor
30,Male,5,4,Rarely,Occasionally,8,0,3,10,6,7,Fair
30,Male,5,3,Sometimes,Rarely,8,1,3,4,6,4,Poor
30,Male,5,3,Often,Occasionally,8,1,7,7,6,6,Fair
50,Female,5,4,Rarely,Rarely,8,1,5,5,6,5,Fair
18,Female,5,1,Rarely,Frequently,8,0,6,7,6,5,Fair
30,Male,5,3,Always,Frequently,8,0,6,6,6,5,Fair
30,Male,5,3,Rarely,Frequently,8,0,5,5,6,5,Fair
22,Male,5,3,Often,Occasionally,8,0,4,4,6,7,Poor
22,Female,5,5,Sometimes,Occasionally,8,0,4,3,6,6,Poor
22,Female,5,1,Rarely,Occasionally,8,0,3,5,6,5,Poor
22,Male,5,3,Rarely,Rarely,8,0,5,6,6,3,Fair
30,Male,5,4,Often,Frequently,8,0,5,8,6,7,Fair
18,Female,5,5,Often,Occasionally,8,0,5,5,6,5,Fair
30,Male,5,1,Sometimes,Rarely,8,0,5,4,6,5,Poor
40,Female,5,1,Rarely,Occasionally,8,0,5,5,6,5,Fair
45,Other,5,5,Sometimes,Occasionally,8,0,5,8,6,6,Fair
30,Female,5,2,Sometimes,Occasionally,8,0,5,10,6,5,Good
35,Female,5,2,Sometimes,Rarely,8,0,5,5,6,6,Fair
16,Male,5,3,Never,Frequently,8,1,6,5,6,4,Fair
30,Female,5,3,Often,Occasionally,8,0,4,4,6,4,Poor
30,Female,5,2,Rarely,Rarely,8,0,5,7,6,4,Fair
18,Female,5,1,Never,Occasionally,8,1,5,9,6,4,Fair
22,Male,5,5,Rarely,Occasionally,8,0,3,1,6,5,Poor
45,Male,5,3,Always,Occasionally,8,1,4,5,6,4,Poor
18,Male,5,3,Rarely,Rarely,8,0,4,5,6,5,Poor
25,Female,5,1,Often,Frequently,8,0,6,8,6,6,Fair
45,Male,5,2,Sometimes,Occasionally,8,0,3,3,6,5,Poor
18,Male,5,6,Never,Occasionally,8,0,4,4,6,4,Poor
45,Other,5,6,Sometimes,Occasionally,8,0,4,8,6,7,Fair
30,Male,5,2,Rarely,Occasionally,8,0,5,9,6,6,Fair
45,Female,5,3,Never,Frequently,8,0,3,4,6,3,Poor
25,Female,5,3,Rarely,Rarely,8,0,5,8,6,5,Fair
45,Female,5,6,Sometimes,Occasionally,8,0,6,7,6,7,Fair
25,Female,5,1,Rarely,Frequently,9,1,5,5,6,3,Fair
22,Female,5,2,Sometimes,Rarely,9,0,5,7,6,5,Fair
35,Female,5,2,Sometimes,Frequently,9,0,6,6,6,4,Fair
25,Female,5,2,Never,Frequently,9,0,4,7,6,6,Fair
35,Male,5,4,Sometimes,Occasionally,9,0,5,3,6,6,Poor
18,Female,5,1,Often,Occasionally,9,0,5,2,6,5,Poor
30,Male,5,3,Often,Rarely,9,1,6,6,6,5,Fair
30,Male,5,4,Sometimes,Occasionally,9,1,5,8,6,7,Fair
45,Female,5,4,Sometimes,Rarely,9,0,5,9,6,5,Fair
25,Male,5,2,Sometimes,,9,0,5,4,6,6,Poor
30,Male,5,3,Always,Frequently,9,0,6,3,6,5,Poor
45,Female,5,1,Sometimes,Frequently,9,0,6,10,6,6,Good
16,Male,5,1,Rarely,Occasionally,9,0,6,3,6,6,Poor
18,Male,5,2,Rarely,Frequently,9,0,5,5,6,4,Fair
30,Male,5,6,Rarely,Occasionally,9,0,7,6,6,4,Fair
40,Female,5,6,Always,Frequently,9,0,3,3,6,5,Poor
40,Female,5,3,Rarely,Frequently,9,0,6,8,6,4,Fair
30,Female,5,2,Sometimes,Rarely,9,0,5,5,6,4,Fair
30,Female,5,4,Often,Occasionally,9,0,4,3,6,4,Poor
30,Female,5,3,Sometimes,Rarely,9,0,5,9,6,7,Fair
18,Male,5,5,Often,Frequently,9,0,5,10,6,6,Good
25,Female,5,3,Rarely,Frequently,9,0,5,3,6,7,Poor
30,Female,5,3,Sometimes,Frequently,9,1,6,9,6,6,Good
30,Male,5,1,Rarely,Rarely,9,0,5,4,6,6,Poor
22,Male,5,3,Sometimes,Rarely,9,0,6,6,6,5,Fair
18,Male,5,3,Sometimes,Occasionally,9,1,6,3,6,6,Poor
45,Male,5,4,Rarely,Occasionally,9,0,5,10,6,3,Good
22,Male,5,2,Often,Frequently,9,0,3,5,6,6,Poor
40,Male,5,3,Sometimes,Frequently,9,1,6,4,6,5,Fair
40,Female,5,4,Sometimes,Occasionally,9,0,6,6,6,5,Fair
30,Female,5,3,Sometimes,Occasionally,9,0,5,1,6,7,Poor
30,Male,5,3,Often,Occasionally,9,0,6,5,6,5,Fair
30,Male,5,4,Often,Rarely,9,0,6,4,6,6,Poor
30,Female,5,1,Rarely,Frequently,9,0,5,10,6,6,Good
35,Male,5,2,Sometimes,Rarely,9,0,6,6,6,5,Fair
22,Female,5,3,Never,Frequently,9,0,7,3,6,6,Fair
45,Female,5,1,Sometimes,Rarely,9,0,4,5,6,7,Poor
22,Female,5,5,Rarely,Rarely,9,0,6,5,6,5,Fair
50,Female,5,2,Always,Occasionally,9,0,5,7,6,6,Fair
35,Other,5,1,Rarely,Rarely,9,0,5,2,6,7,Poor
25,Female,5,3,Rarely,Frequently,9,1,5,5,6,6,Fair
16,Male,5,2,Often,Rarely,9,0,3,6,6,5,Poor
40,Male,5,2,Never,Occasionally,9,1,6,6,6,4,Fair
16,Female,5,3,Often,Frequently,9,0,6,8,6,3,Fair
35,Female,5,2,Rarely,Rarely,9,0,4,6,6,6,Fair
30,Male,5,3,Often,Frequently,9,0,6,7,6,5,Fair
40,Male,5,1,Rarely,Frequently,9,0,4,6,6,6,Fair
45,Female,5,4,Rarely,Occasionally,9,0,7,10,6,5,Good
22,Female,5,2,Rarely,Occasionally,9,0,5,6,6,5,Fair
22,Male,5,1,Rarely,Frequently,9,0,6,3,6,4,Poor
18,Female,5,1,Sometimes,Occasionally,9,0,5,3,6,6,Poor
25,Male,5,3,Rarely,Rarely,9,0,6,7,6,5,Fair
30,Male,5,2,Rarely,Occasionally,9,1,7,7,6,3,Fair
30,Female,5,6,Rarely,Rarely,9,0,5,4,6,7,Poor
22,Female,5,2,Rarely,Occasionally,9,0,6,5,6,5,Fair
30,Male,5,1,Often,Frequently,9,0,6,3,6,3,Poor
22,Male,5,2,Sometimes,Frequently,9,1,5,6,6,5,Fair
45,Male,5,2,Never,Occasionally,9,0,5,6,6,5,Fair
25,Female,5,2,Sometimes,Occasionally,9,0,3,8,6,7,Fair
16,Female,5,5,Rarely,Rarely,9,0,6,7,6,6,Fair
50,Female,5,3,Sometimes,Occasionally,9,0,5,4,6,7,Poor
16,Male,5,2,Often,Frequently,9,0,4,4,6,5,Poor
22,Female,5,1,Rarely,Frequently,9,0,5,6,6,6,Fair
35,Male,5,2,Rarely,Frequently,9,0,7,5,6,4,Fair
25,Female,5,4,Rarely,Rarely,9,0,5,3,6,8,Poor
40,Female,5,5,Often,Rarely,9,1,4,10,6,4,Fair
22,Male,5,4,Sometimes,Frequently,9,1,4,5,6,5,Poor
45,Female,5,3,Rarely,Occasionally,9,0,4,10,6,5,Fair
18,Female,5,1,Often,Occasionally,9,0,5,3,6,4,Poor
18,Female,5,1,Rarely,Frequently,9,0,4,5,6,5,Poor
50,Male,5,3,Sometimes,Frequently,9,0,4,6,6,6,Fair
35,Female,5,4,Rarely,Occasionally,9,0,7,,6,5,Fair
18,Male,5,4,Sometimes,Frequently,9,1,6,9,6,6,Good
30,Female,5,3,Never,Frequently,9,0,6,8,6,6,Fair
35,Female,5,2,Often,Occasionally,9,0,3,7,6,6,Fair
16,Male,5,3,Sometimes,Rarely,9,1,5,8,6,7,Fair
22,Male,5,4,Often,Frequently,9,0,5,4,6,5,Poor
22,Male,5,1,Rarely,Rarely,9,1,6,8,6,5,Fair
22,Female,5,3,Rarely,Frequently,9,0,6,2,6,6,Poor
45,Male,5,3,Never,Occasionally,9,1,4,5,6,6,Poor
45,Female,5,3,Sometimes,Occasionally,9,0,4,6,6,7,Fair
35,Male,5,3,Rarely,Frequently,9,0,5,2,6,6,Poor
45,Female,5,3,Sometimes,Occasionally,9,0,3,6,6,4,Poor
35,Female,5,1,Rarely,Occasionally,9,0,5,10,6,7,Good
25,Male,5,1,Rarely,Frequently,9,1,4,7,6,3,Fair
22,Male,5,4,Sometimes,Frequently,9,1,5,7,6,5,Fair
30,Male,5,1,Rarely,Frequently,9,0,6,6,6,4,Fair
45,Male,5,2,Sometimes,Occasionally,9,0,4,5,6,5,Poor
16,Female,5,2,Sometimes,Frequently,9,1,4,3,6,4,Poor
22,Male,5,3,Never,Occasionally,9,0,3,3,6,6,Poor
30,Male,5,4,Sometimes,Occasionally,9,0,5,4,6,5,Poor
30,Male,5,2,Rarely,Occasionally,9,0,6,4,6,3,Fair
45,Female,5,4,Sometimes,Rarely,9,0,6,6,6,4,Fair
18,Female,5,6,Sometimes,Frequently,9,0,6,5,6,4,Fair
30,Female,5,3,Sometimes,Occasionally,9,0,6,8,6,6,Fair
30,Other,5,1,Often,Occasionally,9,1,6,5,6,6,Fair
35,Male,5,2,Often,Rarely,9,1,6,5,6,5,Fair
16,Male,5,1,Sometimes,Occasionally,9,0,4,7,6,6,Fair
22,Female,5,6,Sometimes,Rarely,9,0,5,8,6,5,Fair
30,Male,5,2,Never,Occasionally,9,0,7,4,6,6,Fair
18,Female,5,4,Never,Occasionally,9,0,5,5,6,6,Fair
35,Female,5,3,Often,Occasionally,9,1,6,9,6,5,Good
30,Other,5,2,Sometimes,Occasionally,9,0,4,7,6,5,Fair
50,Female,5,4,Sometimes,Frequently,9,0,6,4,6,5,Fair
16,Male,5,2,Rarely,Frequently,9,0,7,5,6,5,Fair
22,Male,5,6,Sometimes,Frequently,9,0,3,4,6,7,Poor
50,Male,5,2,Rarely,Occasionally,9,0,4,5,6,6,Poor
25,Male,5,4,Sometimes,Occasionally,9,1,5,4,6,5,Poor
30,Male,5,1,Never,Occasionally,9,1,4,5,6,6,Poor
45,Other,5,5,Often,Frequently,9,0,6,7,6,4,Fair
22,Female,5,5,Sometimes,Frequently,9,0,5,2,6,5,Poor
30,Female,5,3,Rarely,Frequently,9,0,4,4,6,6,Poor
40,Other,5,2,Often,Occasionally,9,0,5,6,6,6,Fair
22,Male,5,1,Sometimes,Rarely,9,1,6,5,6,6,Fair
25,Female,5,2,Often,Occasionally,9,0,5,5,6,5,Fair
22,Male,5,4,Rarely,Occasionally,9,0,4,9,6,5,Fair
22,Female,5,5,Sometimes,Rarely,9,0,4,5,6,6,Poor
30,Female,5,1,Often,Occasionally,9,0,5,5,6,5,Fair
25,Female,5,3,Sometimes,Frequently,9,0,6,6,6,5,Fair
18,Male,5,1,Often,Occasionally,9,0,5,4,6,6,Poor
30,Female,5,2,Sometimes,Occasionally,9,1,5,3,6,4,Poor
45,Other,5,1,Rarely,Occasionally,9,0,5,5,6,5,Fair
40,Male,5,3,Sometimes,Rarely,9,0,5,3,6,6,Poor
18,Female,5,3,Rarely,Occasionally,9,0,3,6,6,7,Poor
18,Male,5,1,Sometimes,Frequently,9,0,5,5,6,5,Fair
35,Male,5,2,Sometimes,Occasionally,9,0,4,6,6,5,Fair
40,Female,5,2,Sometimes,Frequently,9,1,6,10,6,7,Good
45,Female,5,4,Sometimes,Frequently,9,1,3,8,6,6,Fair
22,Female,5,3,Often,Frequently,9,0,5,6,6,5,Fair
30,Female,5,1,Rarely,Rarely,10,0,5,8,6,5,Fair
30,Male,5,2,Rarely,Occasionally,10,0,6,6,6,5,Fair
30,Male,5,3,Rarely,Occasionally,10,0,5,5,6,5,Fair
22,Female,5,1,Sometimes,Occasionally,10,0,4,3,6,6,Poor
25,Female,5,3,Sometimes,Frequently,10,0,5,6,6,5,Fair
25,Female,5,4,Never,Rarely,10,1,6,4,6,4,Fair
45,Male,5,6,Sometimes,Occasionally,10,0,5,2,6,6,Poor
35,Male,5,1,Never,Frequently,10,0,7,9,6,6,Good
45,Male,5,4,Rarely,Frequently,10,1,6,5,6,6,Fair
18,Female,5,4,Sometimes,Occasionally,10,0,4,5,6,5,Poor
45,Female,5,4,Sometimes,Occasionally,10,0,5,5,6,6,Fair
45,Other,5,3,Rarely,Frequently,10,0,6,1,6,7,Poor
45,Female,5,3,Rarely,Frequently,10,0,5,5,6,7,Fair
50,Female,5,2,Sometimes,Frequently,10,0,5,6,6,7,Fair
18,Male,5,2,Often,Frequently,10,1,5,9,6,6,Fair
18,Male,5,3,Sometimes,Frequently,10,0,5,6,6,7,Fair
18,Female,5,2,Rarely,Frequently,10,1,4,5,6,6,Poor
22,Female,5,3,Rarely,Rarely,10,0,6,1,6,4,Poor
30,Female,5,1,Rarely,Frequently,10,1,6,7,6,4,Fair
30,Female,5,2,Sometimes,Frequently,10,0,6,4,6,5,Fair
25,Female,5,1,Often,Occasionally,10,0,5,5,6,6,Fair
40,Male,5,3,Sometimes,Frequently,10,1,5,4,6,6,Poor
50,Female,5,4,Rarely,Frequently,10,0,6,2,6,6,Poor
18,Other,5,5,Always,Occasionally,10,0,5,8,6,5,Fair
45,Male,5,3,Sometimes,Occasionally,10,0,5,5,6,5,Fair
22,Male,5,4,Often,Rarely,10,0,5,6,6,5,Fair
30,Male,5,3,Sometimes,Occasionally,10,0,7,5,6,5,Fair
45,Female,5,5,Often,Occasionally,10,1,6,10,6,5,Good
25,Male,5,1,Often,Frequently,10,0,6,4,6,6,Fair
18,Female,5,2,Rarely,Rarely,10,0,6,7,6,5,Fair
50,Male,5,1,Never,Occasionally,10,1,5,4,6,4,Poor
22,Female,5,3,Rarely,Frequently,10,0,6,5,6,6,Fair
25,Male,5,1,Sometimes,Frequently,10,0,5,2,6,3,Poor
35,Female,5,3,Sometimes,Occasionally,10,0,5,6,6,4,Fair
35,Male,5,3,Often,Rarely,10,0,4,6,6,8,Fair
25,Female,5,3,Sometimes,Frequently,10,0,5,5,6,5,Fair
25,Male,5,5,Sometimes,Rarely,10,0,4,5,6,5,Poor
22,Female,5,1,Sometimes,Frequently,10,0,4,6,6,5,Fair
40,Male,5,2,Never,,10,0,5,6,6,5,Fair
30,Male,5,4,Sometimes,Occasionally,10,0,4,4,6,8,Poor
18,Male,5,2,Never,Occasionally,10,0,3,5,6,5,Poor
40,Male,5,3,Sometimes,Occasionally,10,1,5,8,6,6,Fair
50,Female,5,1,Often,Occasionally,10,0,5,7,6,5,Fair
22,Male,5,5,Sometimes,Frequently,10,0,5,5,6,6,Fair
25,Female,5,3,Sometimes,Occasionally,10,0,5,4,6,6,Poor
22,Female,5,1,Often,Frequently,10,1,6,6,6,5,Fair
40,Male,5,4,Rarely,Rarely,10,0,5,3,6,5,Poor
30,Male,5,5,Rarely,Occasionally,10,0,4,6,6,6,Fair
22,Female,5,2,Often,Occasionally,10,1,5,8,6,5,Fair
35,Female,5,2,Sometimes,Frequently,10,0,5,6,6,5,Fair
25,Male,5,3,Always,Occasionally,10,1,6,10,6,6,Good
18,Male,5,5,Often,Occasionally,10,1,7,3,6,6,Fair
22,Female,5,1,Never,Occasionally,10,0,5,8,6,6,Fair
18,Male,5,3,Rarely,Frequently,10,0,5,7,6,7,Fair
30,Female,5,3,Rarely,Occasionally,10,0,5,3,6,5,Poor
25,Female,5,4,Sometimes,Rarely,10,1,5,5,6,5,Fair
22,Male,5,1,Rarely,Rarely,10,0,5,5,6,5,Fair
25,Male,5,3,Often,Occasionally,10,0,6,6,6,5,Fair
30,Male,5,5,Often,Frequently,10,0,4,6,6,6,Fair
22,Male,5,2,Often,Frequently,10,0,6,6,6,6,Fair
25,Male,5,3,Often,Frequently,10,0,4,9,6,4,Fair
50,Female,5,5,Rarely,Rarely,10,0,8,5,6,5,Fair
25,Female,5,3,Often,Frequently,10,1,5,3,6,7,Poor
18,Male,5,1,Rarely,Occasionally,10,0,5,7,6,5,Fair
25,Female,5,1,Never,Rarely,10,0,4,6,6,6,Fair
30,Male,5,2,Often,Frequently,10,0,6,6,6,4,Fair
18,Male,5,1,Sometimes,Frequently,10,1,4,5,6,4,Poor
35,Male,5,3,Rarely,Frequently,10,0,4,5,6,6,Poor
50,Female,5,1,Rarely,Frequently,10,0,4,6,6,7,Fair
25,Female,5,2,Sometimes,Frequently,10,0,6,7,6,6,Fair
45,Other,5,5,Often,Occasionally,10,0,7,5,6,8,Fair
30,Male,5,3,Sometimes,Frequently,10,0,7,5,6,6,Fair
25,Male,5,1,Sometimes,Occasionally,10,0,4,6,6,8,Fair
35,Female,5,3,Sometimes,,10,0,5,6,6,6,Fair
25,Male,5,4,Rarely,Frequently,10,0,6,6,6,5,Fair
18,Male,5,5,Rarely,Occasionally,10,1,5,1,6,5,Poor
35,Female,5,3,Sometimes,Frequently,10,0,7,1,6,5,Poor
40,Male,5,1,Rarely,Occasionally,10,0,5,10,6,5,Good
16,Female,5,3,Often,Frequently,10,0,4,6,6,7,Fair
25,Female,5,5,Sometimes,Occasionally,10,0,7,6,6,6,Fair
35,Male,5,5,Sometimes,Rarely,10,0,3,1,6,6,Poor
30,Male,5,3,Sometimes,Frequently,10,0,5,4,6,6,Poor
