Age,Gender,Daily Social Media Usage(hours),Number of Social Media Platforms,Frequency of Posts,Frequency of Checking Notifications,Self Reported Addiction Score,Cyberbullying Experience,Self Esteem Score,Sleep Quality,Anxiety Score,Social Media Fatigue Score,Mental Health Status
18,Male,5,2,1,2,9,0,5,5,6,4,1
30,Male,5,6,1,1,9,0,7,6,6,4,1
40,Female,5,6,4,2,9,0,3,3,6,5,0
40,Female,5,3,1,2,9,0,6,8,6,4,1
30,Female,5,2,2,0,9,0,5,5,6,4,1
30,Female,5,4,3,1,9,0,4,3,6,4,0
30,Female,5,3,2,0,9,0,5,9,6,7,1
18,Male,5,5,3,2,9,0,5,10,6,6,2
25,Female,5,3,1,2,9,0,5,3,6,7,0
30,Female,5,3,2,2,9,1,6,9,6,6,2
30,Male,5,1,1,0,9,0,5,4,6,6,0
22,Male,5,3,2,0,9,0,6,6,6,5,1
18,Male,5,3,2,1,9,1,6,3,6,6,0
45,Male,5,4,1,1,9,0,5,10,6,3,2
22,Male,5,2,3,2,9,0,3,5,6,6,0
40,Male,5,3,2,2,9,1,6,4,6,5,1
40,Female,5,4,2,1,9,0,6,6,6,5,1
30,Female,5,3,2,1,9,0,5,1,6,7,0
30,Male,5,3,3,1,9,0,6,5,6,5,1
30,Male,5,4,3,0,9,0,6,4,6,6,0
30,Female,5,1,1,2,9,0,5,10,6,6,2
35,Male,5,2,2,0,9,0,6,6,6,5,1
22,Female,5,3,0,2,9,0,7,3,6,6,1
45,Female,5,1,2,0,9,0,4,5,6,7,0
22,Female,5,5,1,0,9,0,6,5,6,5,1
50,Female,5,2,4,1,9,0,5,7,6,6,1
35,Other,5,1,1,0,9,0,5,2,6,7,0
25,Female,5,3,1,2,9,1,5,5,6,6,1
16,Male,5,2,3,0,9,0,3,6,6,5,0
40,Male,5,2,0,1,9,1,6,6,6,4,1
16,Female,5,3,3,2,9,0,6,8,6,3,1
35,Female,5,2,1,0,9,0,4,6,6,6,1
30,Male,5,3,3,2,9,0,6,7,6,5,1
40,Male,5,1,1,2,9,0,4,6,6,6,1
45,Female,5,4,1,1,9,0,7,10,6,5,2
22,Female,5,2,1,1,9,0,5,6,6,5,1
22,Male,5,1,1,2,9,0,6,3,6,4,0
18,Female,5,1,2,1,9,0,5,3,6,6,0
25,Male,5,3,1,0,9,0,6,7,6,5,1
30,Male,5,2,1,1,9,1,7,7,6,3,1
30,Female,5,6,1,0,9,0,5,4,6,7,0
22,Female,5,2,1,1,9,0,6,5,6,5,1
30,Male,5,1,3,2,9,0,6,3,6,3,0
22,Male,5,2,2,2,9,1,5,6,6,5,1
45,Male,5,2,0,1,9,0,5,6,6,5,1
25,Female,5,2,2,1,9,0,3,8,6,7,1
16,Female,5,5,1,0,9,0,6,7,6,6,1
50,Female,5,3,2,1,9,0,5,4,6,7,0
16,Male,5,2,3,2,9,0,4,4,6,5,0
22,Female,5,1,1,2,9,0,5,6,6,6,1
35,Male,5,2,1,2,9,0,7,5,6,4,1
25,Female,5,4,1,0,9,0,5,3,6,8,0
40,Female,5,5,3,0,9,1,4,10,6,4,1
22,Male,5,4,2,2,9,1,4,5,6,5,0
45,Female,5,3,1,1,9,0,4,10,6,5,1
18,Female,5,1,3,1,9,0,5,3,6,4,0
18,Female,5,1,1,2,9,0,4,5,6,5,0
50,Male,5,3,2,2,9,0,4,6,6,6,1
35,Female,5,4,1,1,9,0,7,,6,5,1
18,Male,5,4,2,2,9,1,6,9,6,6,2
30,Female,5,3,0,2,9,0,6,8,6,6,1
35,Female,5,2,3,1,9,0,3,7,6,6,1
16,Male,5,3,2,0,9,1,5,8,6,7,1
22,Male,5,4,3,2,9,0,5,4,6,5,0
22,Male,5,1,1,0,9,1,6,8,6,5,1
22,Female,5,3,1,2,9,0,6,2,6,6,0
45,Male,5,3,0,1,9,1,4,5,6,6,0
45,Female,5,3,2,1,9,0,4,6,6,7,1
35,Male,5,3,1,2,9,0,5,2,6,6,0
45,Female,5,3,2,1,9,0,3,6,6,4,0
35,Female,5,1,1,1,9,0,5,10,6,7,2
25,Male,5,1,1,2,9,1,4,7,6,3,1
22,Male,5,4,2,2,9,1,5,7,6,5,1
30,Male,5,1,1,2,9,0,6,6,6,4,1
45,Male,5,2,2,1,9,0,4,5,6,5,0
16,Female,5,2,2,2,9,1,4,3,6,4,0
22,Male,5,3,0,1,9,0,3,3,6,6,0
30,Male,5,4,2,1,9,0,5,4,6,5,0
30,Male,5,2,1,1,9,0,6,4,6,3,1
45,Female,5,4,2,0,9,0,6,6,6,4,1
18,Female,5,6,2,2,9,0,6,5,6,4,1
30,Female,5,3,2,1,9,0,6,8,6,6,1
30,Other,5,1,3,1,9,1,6,5,6,6,1
35,Male,5,2,3,0,9,1,6,5,6,5,1
16,Male,5,1,2,1,9,0,4,7,6,6,1
22,Female,5,6,2,0,9,0,5,8,6,5,1
30,Male,5,2,0,1,9,0,7,4,6,6,1
18,Female,5,4,0,1,9,0,5,5,6,6,1
35,Female,5,3,3,1,9,1,6,9,6,5,2
30,Other,5,2,2,1,9,0,4,7,6,5,1
50,Female,5,4,2,2,9,0,6,4,6,5,1
16,Male,5,2,1,2,9,0,7,5,6,5,1
22,Male,5,6,2,2,9,0,3,4,6,7,0
50,Male,5,2,1,1,9,0,4,5,6,6,0
25,Male,5,4,2,1,9,1,5,4,6,5,0
30,Male,5,1,0,1,9,1,4,5,6,6,0
45,Other,5,5,3,2,9,0,6,7,6,4,1
22,Female,5,5,2,2,9,0,5,2,6,5,0
30,Female,5,3,1,2,9,0,4,4,6,6,0
40,Other,5,2,3,1,9,0,5,6,6,6,1
22,Male,5,1,2,0,9,1,6,5,6,6,1
25,Female,5,2,3,1,9,0,5,5,6,5,1
22,Male,5,4,1,1,9,0,4,9,6,5,1
22,Female,5,5,2,0,9,0,4,5,6,6,0
30,Female,5,1,3,1,9,0,5,5,6,5,1
25,Female,5,3,2,2,9,0,6,6,6,5,1
18,Male,5,1,3,1,9,0,5,4,6,6,0
30,Female,5,2,2,1,9,1,5,3,6,4,0
45,Other,5,1,1,1,9,0,5,5,6,5,1
40,Male,5,3,2,0,9,0,5,3,6,6,0
18,Female,5,3,1,1,9,0,3,6,6,7,0
18,Male,5,1,2,2,9,0,5,5,6,5,1
35,Male,5,2,2,1,9,0,4,6,6,5,1
40,Female,5,2,2,2,9,1,6,10,6,7,2
45,Female,5,4,2,2,9,1,3,8,6,6,1
22,Female,5,3,3,2,9,0,5,6,6,5,1
30,Female,5,1,1,0,10,0,5,8,6,5,1
30,Male,5,2,1,1,10,0,6,6,6,5,1
30,Male,5,3,1,1,10,0,5,5,6,5,1
22,Female,5,1,2,1,10,0,4,3,6,6,0
25,Female,5,3,2,2,10,0,5,6,6,5,1
25,Female,5,4,0,0,10,1,6,4,6,4,1
45,Male,5,6,2,1,10,0,5,2,6,6,0
35,Male,5,1,0,2,10,0,7,9,6,6,2
45,Male,5,4,1,2,10,1,6,5,6,6,1
18,Female,5,4,2,1,10,0,4,5,6,5,0
45,Female,5,4,2,1,10,0,5,5,6,6,1
45,Other,5,3,1,2,10,0,6,1,6,7,0
45,Female,5,3,1,2,10,0,5,5,6,7,1
50,Female,5,2,2,2,10,0,5,6,6,7,1
18,Male,5,2,3,2,10,1,5,9,6,6,1
18,Male,5,3,2,2,10,0,5,6,6,7,1
18,Female,5,2,1,2,10,1,4,5,6,6,0
22,Female,5,3,1,0,10,0,6,1,6,4,0
30,Female,5,1,1,2,10,1,6,7,6,4,1
30,Female,5,2,2,2,10,0,6,4,6,5,1
25,Female,5,1,3,1,10,0,5,5,6,6,1
40,Male,5,3,2,2,10,1,5,4,6,6,0
50,Female,5,4,1,2,10,0,6,2,6,6,0
18,Other,5,5,4,1,10,0,5,8,6,5,1
45,Male,5,3,2,1,10,0,5,5,6,5,1
22,Male,5,4,3,0,10,0,5,6,6,5,1
30,Male,5,3,2,1,10,0,7,5,6,5,1
45,Female,5,5,3,1,10,1,6,10,6,5,2
25,Male,5,1,3,2,10,0,6,4,6,6,1
18,Female,5,2,1,0,10,0,6,7,6,5,1
50,Male,5,1,0,1,10,1,5,4,6,4,0
22,Female,5,3,1,2,10,0,6,5,6,6,1
25,Male,5,1,2,2,10,0,5,2,6,3,0
35,Female,5,3,2,1,10,0,5,6,6,4,1
35,Male,5,3,3,0,10,0,4,6,6,8,1
25,Female,5,3,2,2,10,0,5,5,6,5,1
25,Male,5,5,2,0,10,0,4,5,6,5,0
22,Female,5,1,2,2,10,0,4,6,6,5,1
40,Male,5,2,0,,10,0,5,6,6,5,1
30,Male,5,4,2,1,10,0,4,4,6,8,0
18,Male,5,2,0,1,10,0,3,5,6,5,0
40,Male,5,3,2,1,10,1,5,8,6,6,1
50,Female,5,1,3,1,10,0,5,7,6,5,1
22,Male,5,5,2,2,10,0,5,5,6,6,1
25,Female,5,3,2,1,10,0,5,4,6,6,0
22,Female,5,1,3,2,10,1,6,6,6,5,1
40,Male,5,4,1,0,10,0,5,3,6,5,0
30,Male,5,5,1,1,10,0,4,6,6,6,1
22,Female,5,2,3,1,10,1,5,8,6,5,1
35,Female,5,2,2,2,10,0,5,6,6,5,1
25,Male,5,3,4,1,10,1,6,10,6,6,2
18,Male,5,5,3,1,10,1,7,3,6,6,1
22,Female,5,1,0,1,10,0,5,8,6,6,1
18,Male,5,3,1,2,10,0,5,7,6,7,1
30,Female,5,3,1,1,10,0,5,3,6,5,0
25,Female,5,4,2,0,10,1,5,5,6,5,1
22,Male,5,1,1,0,10,0,5,5,6,5,1
25,Male,5,3,3,1,10,0,6,6,6,5,1
30,Male,5,5,3,2,10,0,4,6,6,6,1
22,Male,5,2,3,2,10,0,6,6,6,6,1
25,Male,5,3,3,2,10,0,4,9,6,4,1
50,Female,5,5,1,0,10,0,8,5,6,5,1
25,Female,5,3,3,2,10,1,5,3,6,7,0
18,Male,5,1,1,1,10,0,5,7,6,5,1
25,Female,5,1,0,0,10,0,4,6,6,6,1
30,Male,5,2,3,2,10,0,6,6,6,4,1
18,Male,5,1,2,2,10,1,4,5,6,4,0
35,Male,5,3,1,2,10,0,4,5,6,6,0
50,Female,5,1,1,2,10,0,4,6,6,7,1
25,Female,5,2,2,2,10,0,6,7,6,6,1
45,Other,5,5,3,1,10,0,7,5,6,8,1
30,Male,5,3,2,2,10,0,7,5,6,6,1
25,Male,5,1,2,1,10,0,4,6,6,8,1
35,Female,5,3,2,,10,0,5,6,6,6,1
25,Male,5,4,1,2,10,0,6,6,6,5,1
18,Male,5,5,1,1,10,1,5,1,6,5,0
35,Female,5,3,2,2,10,0,7,1,6,5,0
40,Male,5,1,1,1,10,0,5,10,6,5,2
16,Female,5,3,3,2,10,0,4,6,6,7,1
25,Female,5,5,2,1,10,0,7,6,6,6,1
35,Male,5,5,2,0,10,0,3,1,6,6,0
30,Male,5,3,2,2,10,0,5,4,6,6,0
30,Male,5,6,2,1,10,0,6,3,6,6,0
22,Male,5,2,2,2,10,0,6,1,6,5,0
18,Male,5,2,0,1,10,0,5,5,6,6,1
35,Male,5,6,2,2,10,0,5,7,6,6,1
30,Male,5,6,1,,10,0,6,9,6,4,2
25,Male,5,5,4,1,10,0,6,2,6,5,0
16,Male,5,3,1,1,10,1,,2,6,6,0
30,Female,5,2,2,1,10,0,4,6,6,6,1
30,Female,5,3,4,2,10,0,5,10,6,5,2
40,Male,5,2,3,1,10,0,6,6,6,6,1
40,Male,5,4,2,2,10,0,5,3,6,7,0
35,Male,5,2,2,1,10,0,6,8,6,5,1
35,Male,5,5,4,0,10,0,5,6,6,6,1
25,Male,5,5,2,1,10,0,6,3,6,7,0
35,Male,5,2,3,1,10,0,6,8,6,3,1
40,Female,5,4,0,2,10,0,5,9,6,6,1
30,Male,5,3,2,1,10,0,5,6,6,6,1
25,Male,5,2,3,2,10,0,5,1,6,5,0
30,Male,5,2,3,2,10,0,5,5,6,5,1
22,Female,5,3,2,2,10,0,4,5,6,4,0
45,Male,5,3,1,0,10,0,7,5,6,6,1
18,Male,5,4,2,0,10,1,4,7,6,5,1
22,Male,5,4,1,1,10,0,4,10,6,6,1
22,Male,5,2,1,2,10,0,3,4,6,7,0
30,Other,5,2,2,1,10,0,5,6,6,5,1
18,Other,5,1,0,0,10,0,3,4,6,6,0
25,Male,5,3,2,2,10,0,4,6,6,5,1
18,Male,5,5,2,0,10,0,4,4,6,6,0
50,Female,5,3,3,2,10,0,3,2,6,5,0
22,Female,5,2,3,1,10,0,6,7,6,5,1
30,Female,5,2,0,1,10,0,5,7,6,5,1
40,Male,5,5,4,0,10,0,4,8,6,6,1
45,Female,5,1,1,1,,0,,6,6,7,1
18,Male,5,5,2,1,,0,5,10,6,3,2
50,Female,5,4,2,0,,1,5,4,6,5,0
22,Male,5,2,2,2,,0,4,9,6,7,1
35,Male,5,3,1,1,,0,3,5,6,7,0
45,Male,5,4,1,2,7,0,4,1,7,6,0
30,Female,5,2,1,0,7,0,5,5,7,5,0
22,Male,5,3,1,0,7,0,5,3,7,5,0
16,Male,5,2,2,0,7,0,5,8,7,6,1
30,Male,5,4,2,2,7,0,4,4,7,6,0
30,Male,5,2,1,2,7,0,2,3,7,6,0
40,Female,5,3,2,1,7,0,6,6,7,6,1
45,Female,5,1,3,1,7,1,5,10,7,4,1
30,Male,5,4,1,2,7,1,6,4,7,6,0
30,Female,5,3,2,1,7,0,4,6,7,5,0
30,Female,5,1,1,1,7,0,6,3,7,5,0
35,Male,5,1,1,2,8,0,5,5,7,6,0
30,Male,5,1,1,2,8,0,4,1,7,7,0
40,Male,5,4,1,0,8,0,6,10,7,6,2
25,Male,5,3,0,0,8,0,4,6,7,5,0
45,Female,5,1,1,1,8,1,6,6,7,7,1
30,Male,5,3,3,0,8,0,6,4,7,6,0
30,Female,5,2,1,1,8,0,5,8,7,4,1
35,Male,5,2,2,0,8,1,7,3,7,5,0
22,Male,5,4,3,0,8,0,8,4,7,6,1
30,Male,5,5,1,1,8,0,5,9,7,5,1
25,Male,5,2,3,0,8,0,6,2,7,7,0
45,Male,5,1,0,2,8,1,4,10,7,4,1
40,Male,5,4,2,1,8,0,6,4,7,6,0
22,Female,5,2,1,2,8,0,5,7,7,4,1
30,Male,5,3,1,2,8,0,6,6,7,5,1
30,Male,5,3,1,0,8,0,5,5,7,6,0
45,Male,5,1,2,2,8,1,,2,7,7,0
50,Female,5,4,1,1,8,1,4,3,7,5,0
30,Female,5,5,2,1,8,0,4,9,7,6,1
18,Female,5,2,2,0,8,0,5,6,7,6,1
40,Female,5,2,3,1,8,0,5,5,7,7,0
30,Male,5,3,2,2,8,1,5,6,7,7,1
18,Female,5,3,2,2,8,0,5,4,7,4,0
30,Female,5,2,1,1,8,0,6,6,7,4,1
16,Female,5,2,0,0,8,0,3,7,7,4,0
45,Female,5,5,3,2,8,0,5,4,7,4,0
30,Female,5,2,2,2,8,0,7,8,7,7,1
18,Female,5,3,1,1,8,0,4,3,7,5,0
16,Female,5,2,3,0,8,0,6,2,7,6,0
30,Male,5,3,3,2,9,0,7,6,7,5,1
30,Female,5,2,0,2,9,0,4,4,7,6,0
25,Male,5,3,3,0,9,0,5,6,7,5,1
50,Female,5,3,3,1,9,0,4,4,7,5,0
22,Male,5,2,1,2,9,1,5,4,7,6,0
22,Male,5,4,1,0,9,0,4,7,7,4,1
18,Male,5,6,0,1,9,0,6,1,7,5,0
30,Male,5,3,2,2,9,0,5,2,7,4,0
18,Other,5,4,1,2,9,0,6,2,7,5,0
45,Female,5,3,1,0,9,0,5,5,7,5,0
16,Male,5,3,2,0,9,0,7,9,7,5,2
30,Female,5,4,3,2,9,0,5,3,7,7,0
30,Female,5,4,2,1,9,1,5,5,7,8,0
45,Male,5,2,1,2,9,1,5,7,7,5,1
30,Female,5,2,3,1,9,1,4,10,7,6,1
30,Male,5,2,2,1,9,0,5,6,7,5,1
30,Female,5,3,1,1,9,0,6,2,7,5,0
16,Male,5,5,1,2,9,1,3,8,7,4,1
30,Male,5,1,2,1,9,0,3,8,7,5,1
16,Male,5,3,1,0,9,1,4,5,7,7,0
35,Female,5,3,3,2,9,0,5,3,7,4,0
22,Female,5,3,1,1,9,0,4,2,7,5,0
35,Male,5,5,2,2,9,0,5,6,7,7,1
18,Male,5,5,1,0,9,0,6,7,7,6,1
35,Male,5,1,0,0,9,0,5,4,7,5,0
40,Male,5,2,1,1,9,0,3,1,7,6,0
25,Female,5,1,2,1,9,0,5,6,7,6,1
22,Male,5,3,3,1,9,0,5,8,7,3,1
22,Male,5,5,3,2,9,1,6,4,7,6,0
25,Female,5,3,2,2,9,0,5,5,7,5,0
25,Male,5,3,2,0,9,0,6,5,7,6,1
25,Male,5,3,2,0,9,1,4,8,7,5,1
45,Male,5,2,2,2,9,0,5,2,7,6,0
22,Other,5,5,2,0,9,0,6,5,7,5,1
35,Male,5,2,1,2,9,0,6,4,7,7,0
22,Female,5,5,0,1,9,0,4,3,7,5,0
25,Male,5,1,2,1,10,1,5,5,7,6,0
30,Male,5,1,2,0,10,0,5,6,7,7,1
50,Female,5,3,1,0,10,1,6,6,7,4,1
25,Female,5,4,2,0,10,0,3,10,7,5,1
30,Female,5,2,1,0,10,0,5,1,7,7,0
40,Male,5,1,3,1,10,1,4,6,7,6,0
35,Female,5,4,1,0,10,1,4,5,7,5,0
45,Male,5,3,2,0,10,0,6,6,7,5,1
30,Male,5,1,3,2,10,0,5,4,7,6,0
18,Female,5,2,1,2,10,0,6,6,7,6,1
25,Male,5,3,2,0,10,0,7,4,7,5,1
45,Male,5,3,1,2,10,1,5,6,7,5,1
45,Male,5,3,0,2,10,0,7,2,7,4,0
22,Female,5,4,3,0,10,0,5,6,7,6,1
30,Male,5,4,0,2,10,0,4,4,7,8,0
50,Male,5,1,1,2,10,0,5,8,7,6,1
30,Male,5,2,0,1,10,0,6,6,7,6,1
25,Female,5,3,0,2,10,0,5,5,7,6,0
22,Female,5,1,1,2,10,0,6,8,7,6,1
18,Female,5,1,2,2,10,1,4,10,7,5,1
22,Male,5,4,2,1,10,0,5,,7,4,0
22,Female,5,3,1,2,10,0,5,4,7,3,0
30,Male,5,4,4,2,10,0,5,4,7,5,0
25,Male,5,3,1,2,10,0,5,6,7,7,1
30,Male,5,2,3,2,10,0,2,6,7,5,0
30,Female,5,1,2,0,10,0,5,7,7,6,1
22,Male,5,2,3,0,10,0,,6,7,5,0
30,Male,5,5,1,2,10,1,6,5,7,5,1
25,Male,5,3,4,2,10,0,6,9,7,6,1
45,Female,5,1,0,1,10,1,5,5,7,6,0
40,Male,5,3,2,2,10,0,3,5,7,5,0
22,Female,5,2,3,1,10,1,6,6,7,7,1
40,Male,5,6,2,0,10,0,5,4,7,5,0
35,Female,5,3,3,0,10,0,6,5,7,6,1
18,Male,5,1,2,2,10,1,6,4,7,6,0
25,Male,5,5,2,1,10,0,5,5,7,6,0
45,Male,5,3,2,0,10,0,7,6,7,6,1
22,Female,5,3,2,2,10,0,5,3,7,6,0
18,Male,5,2,1,1,10,1,5,6,7,7,1
25,Female,5,3,2,0,10,0,6,6,7,5,1
25,Male,5,4,3,2,10,0,5,5,7,8,0
25,Female,5,1,0,0,10,0,6,6,7,5,1
30,Male,5,4,2,0,10,0,4,9,7,6,1
45,Female,5,3,2,0,10,0,6,6,7,8,1
25,Female,5,2,1,2,10,0,5,8,7,4,1
30,Male,5,1,3,1,10,0,5,3,7,5,0
45,Female,5,1,1,0,10,0,6,2,7,4,3
25,Male,5,2,1,2,,0,6,6,7,5,1
50,Female,5,2,3,2,7,0,6,6,8,5,2
40,Female,5,2,1,1,8,0,5,3,8,6,0
25,Male,5,4,1,1,8,0,4,7,8,5,0
45,Female,5,3,0,1,8,0,4,5,8,6,0
25,Female,5,1,3,2,8,1,6,6,8,5,1
25,Female,5,2,2,0,8,0,3,5,8,5,0
35,Male,5,2,0,1,8,0,8,4,8,5,1
50,Male,5,1,3,0,8,0,5,4,8,4,0
45,Male,5,3,0,0,9,0,6,1,8,5,0
30,Female,5,4,1,,9,0,5,5,8,5,0
35,Female,5,5,2,2,9,1,5,4,8,6,0
30,Female,5,2,1,0,9,0,5,1,8,4,0
30,Female,5,1,1,2,9,0,7,3,8,6,0
35,Female,5,4,1,2,9,0,6,6,8,5,1
22,Female,5,1,0,2,9,0,4,8,8,6,1
35,Female,5,1,3,1,9,1,5,8,8,6,1
45,Male,5,2,0,1,9,0,5,5,8,5,0
18,Female,5,3,0,0,9,0,5,6,8,6,0
25,Female,5,2,2,1,9,0,4,4,8,6,0
25,Female,5,3,1,1,9,0,4,5,8,7,0
30,Female,5,1,2,2,10,1,5,5,8,6,0
25,Male,5,5,4,0,10,0,5,1,8,4,0
40,Female,5,1,3,0,10,0,5,5,8,5,0
35,Female,5,2,1,1,10,0,2,5,8,4,0
25,Male,5,2,3,2,10,1,6,1,8,7,0
22,Male,5,3,4,2,10,0,5,3,8,5,0
30,Female,5,3,3,0,7,1,7,6,,6,1
45,Male,5,5,3,2,7,0,5,3,,7,0
22,Female,5,4,2,2,8,0,5,6,,4,1
45,Female,5,6,3,2,8,1,5,6,,7,1
18,Female,5,2,2,1,9,0,5,6,,6,1
40,Female,5,5,0,2,9,0,5,1,,4,3
30,Male,5,3,2,0,9,0,6,5,,6,1
30,Female,5,1,3,0,9,1,4,6,,4,1
30,Female,4,5,1,0,7,0,6,6,2,5,2
25,Male,4,6,2,2,7,0,,4,2,6,2
30,Male,4,1,1,0,7,0,4,5,2,5,1
40,Female,4,2,3,1,7,1,7,6,2,4,2
22,Female,4,1,3,0,7,1,5,4,2,6,1
30,Female,4,2,1,2,8,0,8,5,2,5,2
45,Female,4,5,0,2,8,0,6,4,2,4,2
25,Male,4,2,3,2,8,0,5,6,2,5,2
22,Female,4,2,2,2,9,0,,5,2,5,2
22,Male,4,1,2,0,9,1,6,10,2,5,2
30,Female,4,4,1,2,9,0,8,1,2,4,1
35,Male,4,1,2,1,6,0,7,6,3,6,2
35,Female,4,5,2,0,6,0,7,,3,6,2
30,Female,4,2,1,2,6,1,6,9,3,6,2
30,Male,4,2,1,,6,0,5,3,3,6,1
45,Male,4,1,3,1,6,0,7,1,3,4,1
40,Female,4,3,0,1,6,0,6,1,3,7,1
22,Female,4,2,2,0,7,1,5,6,3,5,2
18,Female,4,5,3,1,7,1,6,3,3,5,1
22,Other,4,3,2,1,7,0,6,3,3,5,1
25,Other,4,3,2,2,7,0,7,5,3,6,2
45,Male,4,4,1,2,7,0,6,6,3,5,2
22,Male,4,3,3,1,7,0,5,8,3,4,2
25,Female,4,3,0,1,7,0,7,6,3,5,2
35,Male,4,3,3,0,7,0,5,5,3,5,1
50,Male,4,5,0,2,7,0,5,7,3,5,2
50,Male,4,1,3,1,7,0,5,10,3,6,2
18,Female,4,2,1,1,7,1,9,1,3,4,1
18,Female,4,3,2,2,7,1,6,10,3,6,2
30,Male,4,3,3,0,7,1,7,7,3,5,2
30,Female,4,4,1,2,7,0,6,8,3,5,2
22,Male,4,4,0,0,7,1,5,5,3,5,1
22,Male,4,1,0,1,7,0,5,1,3,6,1
30,Female,4,2,3,2,7,0,6,6,3,4,2
45,Male,4,2,0,2,7,1,7,4,3,5,2
35,Male,4,4,1,1,7,0,7,5,3,5,2
30,Male,4,3,2,1,7,0,6,10,3,5,2
22,Male,4,3,2,2,7,1,6,4,3,5,1
16,Male,4,3,1,2,7,0,5,5,3,6,1
18,Female,4,4,0,0,7,0,5,6,3,8,2
22,Other,4,6,0,2,7,0,5,8,3,4,2
22,Other,4,1,3,2,7,0,5,,3,5,2
18,Female,4,2,3,0,7,1,6,5,3,5,2
25,Male,4,4,2,1,7,0,8,5,3,5,2
18,Male,4,4,3,2,7,1,4,3,3,3,1
25,Male,4,3,0,1,7,0,6,2,3,5,1
30,Female,4,2,2,1,8,0,5,4,3,5,1
25,Male,4,2,3,2,8,0,6,4,3,4,1
45,Male,4,5,2,1,8,0,5,2,3,6,1
50,Female,4,6,1,1,8,0,5,6,3,5,2
30,Female,4,2,2,2,8,0,7,4,3,5,2
35,Male,4,1,2,2,8,0,5,9,3,6,2
45,Female,4,2,3,0,8,0,7,5,3,5,2
30,Female,4,5,1,2,8,0,6,3,3,4,1
22,Male,4,5,3,2,8,1,5,5,3,5,1
22,Male,4,3,2,0,8,0,5,7,3,4,2
25,Male,4,5,3,2,8,1,7,4,3,7,2
35,Male,4,2,2,1,8,0,7,6,3,6,2
35,Male,4,3,1,2,8,0,5,7,3,4,2
45,Male,4,5,1,0,8,0,7,8,3,3,2
30,Female,4,3,3,2,8,0,6,4,3,5,1
30,Male,4,4,0,1,8,0,6,6,3,5,2
22,Female,4,5,2,2,8,0,6,7,3,4,2
18,Male,4,5,2,1,8,0,4,6,3,3,1
22,Male,4,5,2,2,8,0,6,5,3,5,2
30,Male,4,2,1,0,8,0,7,2,3,6,1
50,Male,4,2,2,1,8,0,5,5,3,5,1
30,Female,4,1,2,1,8,0,6,8,3,5,2
30,Female,4,2,2,2,8,0,6,5,3,5,2
50,Female,4,5,4,1,8,0,6,8,3,6,2
50,Male,4,4,2,1,8,0,7,7,3,5,2
22,Other,4,1,3,2,8,0,8,7,3,4,2
35,Male,4,4,3,1,8,0,9,6,3,5,2
40,Male,4,3,2,2,8,1,7,5,3,4,2
25,Female,4,3,1,2,8,1,6,3,3,4,1
22,Female,4,1,3,2,8,0,6,5,3,7,2
25,Female,4,4,2,1,8,0,7,10,3,5,2
25,Female,4,4,1,2,8,1,8,6,3,6,2
25,Female,4,1,4,2,8,1,7,6,3,7,2
22,Female,4,3,4,1,8,0,5,4,3,5,1
18,Male,4,5,1,1,8,0,6,5,3,4,2
45,Male,4,3,1,0,8,0,4,8,3,5,2
16,Female,4,2,3,0,8,0,5,6,3,6,3
22,Male,4,3,1,2,8,0,6,10,3,7,2
30,Female,4,1,3,2,8,0,6,3,3,6,1
45,Female,4,2,0,2,8,0,7,6,3,6,2
30,Male,4,3,2,1,8,0,5,3,3,5,1
25,Female,4,4,2,0,8,0,7,8,3,5,2
45,Other,4,3,2,1,8,0,6,6,3,4,2
50,Female,4,2,2,2,8,1,7,10,3,3,2
22,Male,4,5,1,0,8,0,7,4,3,4,2
35,Female,4,3,1,0,8,0,6,5,3,4,2
40,Female,4,2,3,2,8,1,6,5,3,4,2
35,Male,4,3,0,2,8,1,5,6,3,5,2
30,Female,4,2,4,2,8,1,5,7,3,4,2
35,Male,4,2,1,2,8,1,7,8,3,6,2
35,Male,4,4,3,2,8,1,6,5,3,6,2
22,Male,4,3,2,0,8,0,6,5,3,5,2
35,Male,4,2,1,1,8,0,6,8,3,4,2
22,Male,4,4,2,1,8,0,7,4,3,6,2
30,Female,4,5,1,0,8,1,5,5,3,5,1
35,Female,4,2,0,2,8,0,5,7,3,8,2
35,Other,4,6,2,1,8,0,7,8,3,4,2
22,Female,4,5,2,2,8,1,5,6,3,5,2
50,Male,4,1,3,2,8,0,6,8,3,7,2
45,Female,4,6,3,1,8,1,5,6,3,3,2
22,Female,4,4,2,2,8,0,6,9,3,5,2
30,Male,4,1,0,2,8,0,5,8,3,6,2
18,Male,4,4,0,1,9,1,6,4,3,6,1
18,Male,4,3,2,0,9,0,6,2,3,5,1
35,Male,4,1,2,1,9,0,5,5,3,6,1
45,Female,4,2,1,1,9,1,6,4,3,5,1
35,Female,4,3,4,0,9,0,4,7,3,4,2
18,Female,4,2,1,1,9,0,5,2,3,6,1
16,Female,4,2,1,1,9,0,9,5,3,5,2
22,Male,4,3,1,2,9,0,,5,3,5,1
25,Male,4,4,1,2,9,0,,5,3,6,1
22,Male,4,5,2,2,9,1,6,4,3,4,1
25,Female,4,4,1,0,9,0,5,8,3,3,2
30,Female,4,6,1,2,9,0,4,7,3,4,2
22,Male,4,4,1,2,9,0,6,9,3,4,2
35,Male,4,4,1,1,9,0,6,1,3,5,1
